chrom	start	end	strand	source	field_type	gene_type	gene_status	gene_name	transcript_type	transcript_status	transcript_name	gene_id	transcript_id
chr9	116150455	116163400	-	ENSEMBL	transcript	protein_coding	KNOWN	ALAD	protein_coding	KNOWN	ALAD-201	ENSG00000148218.11	ENST00000277315.5
chr9	116153140	116163570	-	HAVANA	transcript	protein_coding	KNOWN	ALAD	protein_coding	KNOWN	ALAD-004	ENSG00000148218.11	ENST00000448137.1
chr9	116154412	116159682	-	HAVANA	transcript	protein_coding	KNOWN	ALAD	protein_coding	KNOWN	ALAD-007	ENSG00000148218.11	ENST00000452726.1
chr9	116155825	116159155	-	HAVANA	transcript	protein_coding	KNOWN	ALAD	protein_coding	KNOWN	ALAD-008	ENSG00000148218.11	ENST00000445750.1
chr9	116169515	116172662	-	HAVANA	transcript	protein_coding	KNOWN	POLE3	protein_coding	KNOWN	POLE3-003	ENSG00000148229.8	ENST00000374169.3
chr9	116169515	116172952	-	HAVANA	transcript	protein_coding	KNOWN	POLE3	protein_coding	KNOWN	POLE3-004	ENSG00000148229.8	ENST00000374171.4
chr9	116172966	116191964	+	HAVANA	transcript	protein_coding	KNOWN	C9orf43	protein_coding	KNOWN	C9orf43-001	ENSG00000157653.7	ENST00000374165.1
chr9	116173022	116191964	+	HAVANA	transcript	protein_coding	KNOWN	C9orf43	protein_coding	KNOWN	C9orf43-002	ENSG00000157653.7	ENST00000288462.4
chr9	116207011	116360018	+	HAVANA	transcript	protein_coding	KNOWN	RGS3	protein_coding	KNOWN	RGS3-001	ENSG00000138835.18	ENST00000374140.2
chr9	116222520	116360017	+	ENSEMBL	transcript	protein_coding	KNOWN	RGS3	protein_coding	KNOWN	RGS3-202	ENSG00000138835.18	ENST00000350696.5
chr9	116226012	116304369	+	HAVANA	transcript	protein_coding	KNOWN	RGS3	protein_coding	KNOWN	RGS3-002	ENSG00000138835.18	ENST00000317613.6
chr9	116263707	116360018	+	HAVANA	transcript	protein_coding	KNOWN	RGS3	protein_coding	KNOWN	RGS3-006	ENSG00000138835.18	ENST00000343817.5
chr9	116263787	116360010	+	ENSEMBL	transcript	protein_coding	KNOWN	RGS3	protein_coding	KNOWN	RGS3-203	ENSG00000138835.18	ENST00000394646.3
chr9	116267542	116304371	+	HAVANA	transcript	protein_coding	KNOWN	RGS3	protein_coding	PUTATIVE	RGS3-013	ENSG00000138835.18	ENST00000374136.1
chr9	116279550	116345970	+	HAVANA	transcript	protein_coding	KNOWN	RGS3	protein_coding	PUTATIVE	RGS3-026	ENSG00000138835.18	ENST00000496113.1
chr9	116298784	116360017	+	HAVANA	transcript	protein_coding	KNOWN	RGS3	protein_coding	KNOWN	RGS3-017	ENSG00000138835.18	ENST00000462143.1
chr9	116327361	116360018	+	ENSEMBL	transcript	protein_coding	KNOWN	RGS3	protein_coding	KNOWN	RGS3-201	ENSG00000138835.18	ENST00000342620.5
chr9	116342940	116360018	+	HAVANA	transcript	protein_coding	KNOWN	RGS3	protein_coding	KNOWN	RGS3-007	ENSG00000138835.18	ENST00000374134.3
chr9	116343208	116345951	+	HAVANA	transcript	protein_coding	KNOWN	RGS3	protein_coding	PUTATIVE	RGS3-019	ENSG00000138835.18	ENST00000471324.2
chr9	116344352	116357260	+	HAVANA	transcript	protein_coding	KNOWN	RGS3	protein_coding	PUTATIVE	RGS3-003	ENSG00000138835.18	ENST00000467805.2
chr9	116355766	116360018	+	HAVANA	transcript	protein_coding	KNOWN	RGS3	protein_coding	KNOWN	RGS3-008	ENSG00000138835.18	ENST00000462403.1
chr9	116638562	116812501	+	HAVANA	transcript	protein_coding	KNOWN	ZNF618	protein_coding	KNOWN	ZNF618-004	ENSG00000157657.10	ENST00000374126.5
chr9	116638562	116818871	+	ENSEMBL	transcript	protein_coding	KNOWN	ZNF618	protein_coding	KNOWN	ZNF618-201	ENSG00000157657.10	ENST00000288466.7
chr9	116638630	116795003	+	HAVANA	transcript	protein_coding	KNOWN	ZNF618	protein_coding	KNOWN	ZNF618-001	ENSG00000157657.10	ENST00000452710.1
chr9	116638630	116795004	+	HAVANA	transcript	protein_coding	KNOWN	ZNF618	protein_coding	KNOWN	ZNF618-005	ENSG00000157657.10	ENST00000374124.4
chr9	116822407	116840752	-	HAVANA	transcript	protein_coding	KNOWN	AMBP	protein_coding	KNOWN	AMBP-001	ENSG00000106927.7	ENST00000265132.3
chr9	116823272	116837249	-	HAVANA	transcript	protein_coding	KNOWN	AMBP	protein_coding	PUTATIVE	AMBP-003	ENSG00000106927.7	ENST00000466610.2
chr9	116853918	116861337	-	HAVANA	transcript	protein_coding	KNOWN	KIF12	protein_coding	KNOWN	KIF12-001	ENSG00000136883.8	ENST00000374118.3
chr9	116917840	117074791	+	HAVANA	transcript	protein_coding	KNOWN	COL27A1	protein_coding	KNOWN	COL27A1-001	ENSG00000196739.10	ENST00000356083.3
chr9	116929995	116980859	+	HAVANA	transcript	protein_coding	KNOWN	COL27A1	protein_coding	PUTATIVE	COL27A1-004	ENSG00000196739.10	ENST00000451716.1
chr9	117085336	117088755	+	HAVANA	transcript	protein_coding	KNOWN	ORM1	protein_coding	KNOWN	ORM1-001	ENSG00000229314.4	ENST00000259396.8
chr9	117085377	117086584	+	ENSEMBL	transcript	protein_coding	KNOWN	ORM1	protein_coding	KNOWN	ORM1-201	ENSG00000229314.4	ENST00000538816.1
chr9	117092149	117095532	+	HAVANA	transcript	protein_coding	KNOWN	ORM2	protein_coding	KNOWN	ORM2-001	ENSG00000228278.2	ENST00000431067.2
chr9	117092152	117094201	+	ENSEMBL	transcript	protein_coding	KNOWN	ORM2	protein_coding	KNOWN	ORM2-201	ENSG00000228278.2	ENST00000412657.1
chr9	117096436	117156685	-	HAVANA	transcript	protein_coding	KNOWN	AKNA	protein_coding	KNOWN	AKNA-201	ENSG00000106948.12	ENST00000307564.4
chr9	117096436	117111222	-	ENSEMBL	transcript	protein_coding	KNOWN	AKNA	protein_coding	KNOWN	AKNA-202	ENSG00000106948.12	ENST00000374079.4
chr9	117098407	117150243	-	HAVANA	transcript	protein_coding	KNOWN	AKNA	protein_coding	KNOWN	AKNA-001	ENSG00000106948.12	ENST00000374088.3
chr9	117098445	117139244	-	HAVANA	transcript	protein_coding	KNOWN	AKNA	protein_coding	KNOWN	AKNA-002	ENSG00000106948.12	ENST00000223791.3
chr9	117098445	117139915	-	HAVANA	transcript	protein_coding	KNOWN	AKNA	protein_coding	KNOWN	AKNA-007	ENSG00000106948.12	ENST00000374075.5
chr9	117121367	117150361	-	HAVANA	transcript	protein_coding	KNOWN	AKNA	protein_coding	KNOWN	AKNA-003	ENSG00000106948.12	ENST00000312033.3
chr9	117164360	117265453	-	HAVANA	transcript	protein_coding	KNOWN	DFNB31	protein_coding	KNOWN	DFNB31-001	ENSG00000095397.9	ENST00000265134.6
chr9	117164361	117188351	-	HAVANA	transcript	protein_coding	KNOWN	DFNB31	protein_coding	KNOWN	DFNB31-002	ENSG00000095397.9	ENST00000374059.3
chr9	117164361	117267250	-	HAVANA	transcript	protein_coding	KNOWN	DFNB31	protein_coding	KNOWN	DFNB31-004	ENSG00000095397.9	ENST00000362057.3
chr9	117240601	117267730	-	HAVANA	transcript	protein_coding	KNOWN	DFNB31	protein_coding	KNOWN	DFNB31-005	ENSG00000095397.9	ENST00000374057.3
chr9	117350026	117360653	+	HAVANA	transcript	protein_coding	KNOWN	ATP6V1G1	protein_coding	KNOWN	ATP6V1G1-001	ENSG00000136888.6	ENST00000374050.3
chr9	117373486	117406441	+	HAVANA	transcript	protein_coding	KNOWN	C9orf91	protein_coding	KNOWN	C9orf91-002	ENSG00000157693.10	ENST00000288502.4
chr9	117373486	117408702	+	HAVANA	transcript	protein_coding	KNOWN	C9orf91	protein_coding	KNOWN	C9orf91-001	ENSG00000157693.10	ENST00000374049.4
chr9	117546915	117568406	-	HAVANA	transcript	protein_coding	KNOWN	TNFSF15	protein_coding	KNOWN	TNFSF15-001	ENSG00000181634.7	ENST00000374045.4
chr9	117551600	117554388	-	HAVANA	transcript	protein_coding	KNOWN	TNFSF15	protein_coding	KNOWN	TNFSF15-002	ENSG00000181634.7	ENST00000374044.1
chr9	117665124	117692697	-	HAVANA	transcript	protein_coding	KNOWN	TNFSF8	protein_coding	KNOWN	TNFSF8-001	ENSG00000106952.3	ENST00000223795.2
chr9	117782806	117880486	-	ENSEMBL	transcript	protein_coding	KNOWN	TNC	protein_coding	KNOWN	TNC-201	ENSG00000041982.10	ENST00000340094.3
chr9	117782806	117880486	-	ENSEMBL	transcript	protein_coding	KNOWN	TNC	protein_coding	KNOWN	TNC-204	ENSG00000041982.10	ENST00000535648.1
chr9	117782806	117880486	-	ENSEMBL	transcript	protein_coding	KNOWN	TNC	protein_coding	KNOWN	TNC-203	ENSG00000041982.10	ENST00000346706.3
chr9	117782806	117880486	-	ENSEMBL	transcript	protein_coding	KNOWN	TNC	protein_coding	KNOWN	TNC-202	ENSG00000041982.10	ENST00000345230.3
chr9	117782813	117880536	-	HAVANA	transcript	protein_coding	KNOWN	TNC	protein_coding	KNOWN	TNC-001	ENSG00000041982.10	ENST00000350763.4
chr9	117782839	117853426	-	HAVANA	transcript	protein_coding	KNOWN	TNC	protein_coding	NOVEL	TNC-011	ENSG00000041982.10	ENST00000341037.4
chr9	117783225	117875036	-	HAVANA	transcript	protein_coding	KNOWN	TNC	protein_coding	NOVEL	TNC-009	ENSG00000041982.10	ENST00000423613.2
chr9	117783308	117853420	-	HAVANA	transcript	protein_coding	KNOWN	TNC	protein_coding	NOVEL	TNC-012	ENSG00000041982.10	ENST00000537320.1
chr9	117783436	117853297	-	HAVANA	transcript	protein_coding	KNOWN	TNC	protein_coding	NOVEL	TNC-007	ENSG00000041982.10	ENST00000542877.1
chr9	117791651	117827191	-	HAVANA	transcript	protein_coding	KNOWN	TNC	protein_coding	NOVEL	TNC-013	ENSG00000041982.10	ENST00000544972.1
chr9	117853022	117880478	-	HAVANA	transcript	protein_coding	KNOWN	TNC	protein_coding	KNOWN	TNC-010	ENSG00000041982.10	ENST00000534839.1
chr9	117904097	118164923	+	HAVANA	transcript	protein_coding	KNOWN	DEC1	protein_coding	KNOWN	DEC1-001	ENSG00000173077.10	ENST00000374016.1
chr9	118916083	119164601	+	HAVANA	transcript	protein_coding	KNOWN	PAPPA	protein_coding	KNOWN	PAPPA-001	ENSG00000182752.8	ENST00000328252.3
chr9	118950452	119159041	+	ENSEMBL	transcript	protein_coding	KNOWN	PAPPA	protein_coding	KNOWN	PAPPA-201	ENSG00000182752.8	ENST00000534838.1
chr9	119160439	119162885	-	ENSEMBL	transcript	protein_coding	KNOWN	PAPPA-AS1	protein_coding	KNOWN	PAPPA-AS1-201	ENSG00000256040.1	ENST00000445861.2
chr9	119187504	120177317	-	ENSEMBL	transcript	protein_coding	KNOWN	ASTN2	protein_coding	KNOWN	ASTN2-201	ENSG00000148219.12	ENST00000313400.4
chr9	119187504	120177216	-	ENSEMBL	transcript	protein_coding	KNOWN	ASTN2	protein_coding	KNOWN	ASTN2-203	ENSG00000148219.12	ENST00000373996.3
chr9	119187507	119449494	-	HAVANA	transcript	protein_coding	KNOWN	ASTN2	protein_coding	KNOWN	ASTN2-002	ENSG00000148219.12	ENST00000288520.5
chr9	119187507	119449513	-	HAVANA	transcript	protein_coding	KNOWN	ASTN2	protein_coding	KNOWN	ASTN2-006	ENSG00000148219.12	ENST00000341734.4
chr9	119187507	119976832	-	HAVANA	transcript	protein_coding	KNOWN	ASTN2	protein_coding	NOVEL	ASTN2-005	ENSG00000148219.12	ENST00000373986.3
chr9	119187507	120177348	-	HAVANA	transcript	protein_coding	KNOWN	ASTN2	protein_coding	KNOWN	ASTN2-001	ENSG00000148219.12	ENST00000361209.2
chr9	119187869	120177317	-	ENSEMBL	transcript	protein_coding	KNOWN	ASTN2	protein_coding	KNOWN	ASTN2-202	ENSG00000148219.12	ENST00000361477.3
chr9	119199502	119203014	-	HAVANA	transcript	protein_coding	KNOWN	ASTN2	protein_coding	KNOWN	ASTN2-003	ENSG00000148219.12	ENST00000417725.1
chr9	119373179	119449500	-	HAVANA	transcript	protein_coding	KNOWN	ASTN2	protein_coding	KNOWN	ASTN2-004	ENSG00000148219.12	ENST00000358637.4
chr9	119449581	119463577	+	HAVANA	transcript	protein_coding	KNOWN	TRIM32	protein_coding	KNOWN	TRIM32-201	ENSG00000119401.10	ENST00000450136.1
chr9	119449609	119463579	+	HAVANA	transcript	protein_coding	KNOWN	TRIM32	protein_coding	KNOWN	TRIM32-001	ENSG00000119401.10	ENST00000373983.2
chr9	119449622	119460539	+	HAVANA	transcript	protein_coding	KNOWN	TRIM32	protein_coding	KNOWN	TRIM32-002	ENSG00000119401.10	ENST00000411410.1
chr9	120466610	120478053	+	HAVANA	transcript	protein_coding	KNOWN	TLR4	protein_coding	KNOWN	TLR4-002	ENSG00000136869.13	ENST00000394487.4
chr9	120466650	120479149	+	HAVANA	transcript	protein_coding	KNOWN	TLR4	protein_coding	KNOWN	TLR4-001	ENSG00000136869.13	ENST00000355622.6
chr9	121928908	122131745	-	HAVANA	transcript	protein_coding	KNOWN	BRINP1	protein_coding	KNOWN	BRINP1-001	ENSG00000078725.8	ENST00000265922.3
chr9	121975898	122131703	-	HAVANA	transcript	protein_coding	KNOWN	BRINP1	protein_coding	NOVEL	BRINP1-002	ENSG00000078725.8	ENST00000373964.2
chr9	122257653	122286403	+	HAVANA	transcript	protein_coding	NOVEL	RP11-295D22.1	protein_coding	NOVEL	RP11-295D22.1-001	ENSG00000260970.1	ENST00000565320.1
chr9	123151147	123342437	-	ENSEMBL	transcript	protein_coding	KNOWN	CDK5RAP2	protein_coding	KNOWN	CDK5RAP2-202	ENSG00000136861.13	ENST00000360822.3
chr9	123151147	123342437	-	ENSEMBL	transcript	protein_coding	KNOWN	CDK5RAP2	protein_coding	KNOWN	CDK5RAP2-201	ENSG00000136861.13	ENST00000359309.3
chr9	123151148	123342436	-	HAVANA	transcript	protein_coding	KNOWN	CDK5RAP2	protein_coding	KNOWN	CDK5RAP2-005	ENSG00000136861.13	ENST00000349780.4
chr9	123151154	123342436	-	HAVANA	transcript	protein_coding	KNOWN	CDK5RAP2	protein_coding	KNOWN	CDK5RAP2-014	ENSG00000136861.13	ENST00000360190.4
chr9	123151476	123239632	-	HAVANA	transcript	protein_coding	KNOWN	CDK5RAP2	protein_coding	PUTATIVE	CDK5RAP2-008	ENSG00000136861.13	ENST00000416449.1
chr9	123151479	123210350	-	HAVANA	transcript	protein_coding	KNOWN	CDK5RAP2	protein_coding	PUTATIVE	CDK5RAP2-013	ENSG00000136861.13	ENST00000425647.1
chr9	123280878	123294833	-	HAVANA	transcript	protein_coding	KNOWN	CDK5RAP2	protein_coding	PUTATIVE	CDK5RAP2-017	ENSG00000136861.13	ENST00000482047.1
chr9	123363091	123476748	-	HAVANA	transcript	protein_coding	KNOWN	MEGF9	protein_coding	KNOWN	MEGF9-001	ENSG00000106780.7	ENST00000373930.3
chr9	123363091	123476612	-	ENSEMBL	transcript	protein_coding	KNOWN	MEGF9	protein_coding	KNOWN	MEGF9-201	ENSG00000106780.7	ENST00000426959.1
chr9	123519252	123555690	-	HAVANA	transcript	protein_coding	KNOWN	FBXW2	protein_coding	KNOWN	FBXW2-002	ENSG00000119402.12	ENST00000608872.1
chr9	123526453	123555655	-	ENSEMBL	transcript	protein_coding	KNOWN	FBXW2	protein_coding	KNOWN	FBXW2-201	ENSG00000119402.12	ENST00000340778.5
chr9	123533689	123555660	-	HAVANA	transcript	protein_coding	KNOWN	FBXW2	protein_coding	KNOWN	FBXW2-003	ENSG00000119402.12	ENST00000453291.1
chr9	123577774	123586796	-	HAVANA	transcript	protein_coding	KNOWN	PSMD5	protein_coding	PUTATIVE	PSMD5-003	ENSG00000095261.9	ENST00000373920.2
chr9	123578001	123583719	-	ENSEMBL	transcript	protein_coding	KNOWN	PSMD5	protein_coding	KNOWN	PSMD5-201	ENSG00000095261.9	ENST00000604848.1
chr9	123578331	123605262	-	HAVANA	transcript	protein_coding	KNOWN	PSMD5	protein_coding	KNOWN	PSMD5-001	ENSG00000095261.9	ENST00000210313.3
chr9	123580074	123605229	-	HAVANA	transcript	protein_coding	KNOWN	PSMD5	protein_coding	KNOWN	PSMD5-007	ENSG00000095261.9	ENST00000373904.5
chr9	123617977	123639606	-	HAVANA	transcript	protein_coding	KNOWN	PHF19	protein_coding	KNOWN	PHF19-001	ENSG00000119403.9	ENST00000373896.3
chr9	123619897	123631159	-	ENSEMBL	transcript	protein_coding	KNOWN	PHF19	protein_coding	KNOWN	PHF19-201	ENSG00000119403.9	ENST00000419155.1
chr9	123624266	123631116	-	HAVANA	transcript	protein_coding	KNOWN	PHF19	protein_coding	PUTATIVE	PHF19-010	ENSG00000119403.9	ENST00000453868.1
chr9	123628081	123630900	-	HAVANA	transcript	protein_coding	KNOWN	PHF19	protein_coding	PUTATIVE	PHF19-009	ENSG00000119403.9	ENST00000439674.1
chr9	123631577	123639304	-	HAVANA	transcript	protein_coding	KNOWN	PHF19	protein_coding	KNOWN	PHF19-006	ENSG00000119403.9	ENST00000436309.1
chr9	123631865	123639466	-	HAVANA	transcript	protein_coding	KNOWN	PHF19	protein_coding	KNOWN	PHF19-003	ENSG00000119403.9	ENST00000312189.6
chr9	123632765	123638711	-	HAVANA	transcript	protein_coding	KNOWN	PHF19	protein_coding	KNOWN	PHF19-005	ENSG00000119403.9	ENST00000456291.1
chr9	123664671	123691047	-	HAVANA	transcript	protein_coding	KNOWN	TRAF1	protein_coding	KNOWN	TRAF1-001	ENSG00000056558.6	ENST00000373887.3
chr9	123664671	123691451	-	ENSEMBL	transcript	protein_coding	KNOWN	TRAF1	protein_coding	KNOWN	TRAF1-201	ENSG00000056558.6	ENST00000540010.1
chr9	123664671	123676850	-	ENSEMBL	transcript	protein_coding	KNOWN	TRAF1	protein_coding	KNOWN	TRAF1-202	ENSG00000056558.6	ENST00000546084.1
chr9	123714616	123812554	-	HAVANA	transcript	protein_coding	KNOWN	C5	protein_coding	KNOWN	C5-001	ENSG00000106804.6	ENST00000223642.1
chr9	123837141	123880849	+	HAVANA	transcript	protein_coding	KNOWN	CNTRL	protein_coding	NOVEL	CNTRL-008	ENSG00000119397.12	ENST00000373865.2
chr9	123837290	123939886	+	HAVANA	transcript	protein_coding	KNOWN	CNTRL	protein_coding	KNOWN	CNTRL-010	ENSG00000119397.12	ENST00000373855.1
chr9	123850574	123939886	+	ENSEMBL	transcript	protein_coding	KNOWN	CNTRL	protein_coding	KNOWN	CNTRL-201	ENSG00000119397.12	ENST00000238341.5
chr9	123880747	123939888	+	HAVANA	transcript	protein_coding	KNOWN	CNTRL	protein_coding	NOVEL	CNTRL-001	ENSG00000119397.12	ENST00000373850.1
chr9	123884079	123920392	+	HAVANA	transcript	protein_coding	KNOWN	CNTRL	protein_coding	NOVEL	CNTRL-002	ENSG00000119397.12	ENST00000373847.1
chr9	123906331	123922523	+	HAVANA	transcript	protein_coding	KNOWN	CNTRL	protein_coding	NOVEL	CNTRL-005	ENSG00000119397.12	ENST00000431571.1
chr9	123920121	123923783	+	HAVANA	transcript	protein_coding	KNOWN	CNTRL	protein_coding	NOVEL	CNTRL-007	ENSG00000119397.12	ENST00000373844.1
chr9	123940415	123964147	-	HAVANA	transcript	protein_coding	KNOWN	RAB14	protein_coding	KNOWN	RAB14-001	ENSG00000119396.6	ENST00000373840.4
chr9	123943777	123985292	-	HAVANA	transcript	protein_coding	KNOWN	RAB14	protein_coding	KNOWN	RAB14-002	ENSG00000119396.6	ENST00000451303.1
chr9	123970078	124095121	+	HAVANA	transcript	protein_coding	KNOWN	GSN	protein_coding	KNOWN	GSN-013	ENSG00000148180.12	ENST00000373823.3
chr9	124030338	124074755	+	HAVANA	transcript	protein_coding	KNOWN	GSN	protein_coding	PUTATIVE	GSN-003	ENSG00000148180.12	ENST00000449773.1
chr9	124030338	124079390	+	HAVANA	transcript	protein_coding	KNOWN	GSN	protein_coding	PUTATIVE	GSN-002	ENSG00000148180.12	ENST00000432226.1
chr9	124030380	124095120	+	ENSEMBL	transcript	protein_coding	KNOWN	GSN	protein_coding	KNOWN	GSN-205	ENSG00000148180.12	ENST00000436847.1
chr9	124030380	124095120	+	ENSEMBL	transcript	protein_coding	KNOWN	GSN	protein_coding	KNOWN	GSN-203	ENSG00000148180.12	ENST00000394353.2
chr9	124030380	124095120	+	ENSEMBL	transcript	protein_coding	KNOWN	GSN	protein_coding	KNOWN	GSN-206	ENSG00000148180.12	ENST00000449733.1
chr9	124030380	124095120	+	ENSEMBL	transcript	protein_coding	KNOWN	GSN	protein_coding	KNOWN	GSN-204	ENSG00000148180.12	ENST00000412819.1
chr9	124030380	124095120	+	ENSEMBL	transcript	protein_coding	KNOWN	GSN	protein_coding	KNOWN	GSN-201	ENSG00000148180.12	ENST00000341272.2
chr9	124030380	124095120	+	ENSEMBL	transcript	protein_coding	KNOWN	GSN	protein_coding	KNOWN	GSN-202	ENSG00000148180.12	ENST00000373808.2
chr9	124048870	124094934	+	ENSEMBL	transcript	protein_coding	KNOWN	GSN	protein_coding	KNOWN	GSN-207	ENSG00000148180.12	ENST00000545652.1
chr9	124062071	124095120	+	HAVANA	transcript	protein_coding	KNOWN	GSN	protein_coding	KNOWN	GSN-001	ENSG00000148180.12	ENST00000373818.4
chr9	124073749	124094168	+	HAVANA	transcript	protein_coding	KNOWN	GSN	protein_coding	NOVEL	GSN-005	ENSG00000148180.12	ENST00000373807.1
chr9	124088860	124094940	+	HAVANA	transcript	protein_coding	KNOWN	GSN	protein_coding	PUTATIVE	GSN-010	ENSG00000148180.12	ENST00000373806.1
chr9	124101355	124132483	-	HAVANA	transcript	protein_coding	KNOWN	STOM	protein_coding	KNOWN	STOM-001	ENSG00000148175.8	ENST00000286713.2
chr9	124103027	124132526	-	ENSEMBL	transcript	protein_coding	KNOWN	STOM	protein_coding	KNOWN	STOM-201	ENSG00000148175.8	ENST00000538954.1
chr9	124103048	124132531	-	HAVANA	transcript	protein_coding	KNOWN	STOM	protein_coding	KNOWN	STOM-002	ENSG00000148175.8	ENST00000347359.2
chr9	124103625	124110410	+	ENSEMBL	transcript	protein_coding	NOVEL	AL161784.1	protein_coding	NOVEL	AL161784.1-201	ENSG00000267987.1	ENST00000594963.1
chr9	124329336	124522506	+	HAVANA	transcript	protein_coding	KNOWN	DAB2IP	protein_coding	KNOWN	DAB2IP-001	ENSG00000136848.12	ENST00000394340.3
chr9	124329381	124522607	+	HAVANA	transcript	protein_coding	KNOWN	DAB2IP	protein_coding	KNOWN	DAB2IP-005	ENSG00000136848.12	ENST00000436835.1
chr9	124329399	124547807	+	ENSEMBL	transcript	protein_coding	KNOWN	DAB2IP	protein_coding	KNOWN	DAB2IP-201	ENSG00000136848.12	ENST00000259371.2
chr9	124413873	124547809	+	HAVANA	transcript	protein_coding	KNOWN	DAB2IP	protein_coding	KNOWN	DAB2IP-009	ENSG00000136848.12	ENST00000408936.3
chr9	124461649	124547807	+	HAVANA	transcript	protein_coding	KNOWN	DAB2IP	protein_coding	KNOWN	DAB2IP-010	ENSG00000136848.12	ENST00000373782.3
chr9	124505064	124544932	+	HAVANA	transcript	protein_coding	KNOWN	DAB2IP	protein_coding	KNOWN	DAB2IP-004	ENSG00000136848.12	ENST00000309989.1
chr9	124584207	124855885	-	ENSEMBL	transcript	protein_coding	KNOWN	TTLL11	protein_coding	KNOWN	TTLL11-201	ENSG00000175764.10	ENST00000321582.5
chr9	124751189	124855885	-	HAVANA	transcript	protein_coding	KNOWN	TTLL11	protein_coding	KNOWN	TTLL11-004	ENSG00000175764.10	ENST00000373776.3
chr9	124894745	124922066	-	ENSEMBL	transcript	protein_coding	KNOWN	NDUFA8	protein_coding	KNOWN	NDUFA8-201	ENSG00000119421.5	ENST00000537618.1
chr9	124906337	124922098	-	HAVANA	transcript	protein_coding	KNOWN	NDUFA8	protein_coding	KNOWN	NDUFA8-001	ENSG00000119421.5	ENST00000373768.3
chr9	124922190	124962367	+	HAVANA	transcript	protein_coding	KNOWN	MORN5	protein_coding	KNOWN	MORN5-001	ENSG00000185681.8	ENST00000373764.3
chr9	124922214	124937972	+	ENSEMBL	transcript	protein_coding	KNOWN	MORN5	protein_coding	KNOWN	MORN5-201	ENSG00000185681.8	ENST00000536616.1
chr9	124926894	124936847	+	HAVANA	transcript	protein_coding	KNOWN	MORN5	protein_coding	KNOWN	MORN5-002	ENSG00000185681.8	ENST00000418632.1
chr9	124964856	124989865	-	HAVANA	transcript	protein_coding	KNOWN	LHX6	protein_coding	KNOWN	LHX6-002	ENSG00000106852.11	ENST00000373755.2
chr9	124964856	124989865	-	HAVANA	transcript	protein_coding	KNOWN	LHX6	protein_coding	NOVEL	LHX6-003	ENSG00000106852.11	ENST00000373754.2
chr9	124964856	124991220	-	HAVANA	transcript	protein_coding	KNOWN	LHX6	protein_coding	KNOWN	LHX6-006	ENSG00000106852.11	ENST00000340587.3
chr9	124964857	124991124	-	HAVANA	transcript	protein_coding	KNOWN	LHX6	protein_coding	KNOWN	LHX6-001	ENSG00000106852.11	ENST00000394319.4
chr9	124964862	124984019	-	HAVANA	transcript	protein_coding	KNOWN	LHX6	protein_coding	KNOWN	LHX6-008	ENSG00000106852.11	ENST00000559895.1
chr9	124965210	124990707	-	HAVANA	transcript	protein_coding	KNOWN	LHX6	protein_coding	KNOWN	LHX6-009	ENSG00000106852.11	ENST00000541397.2
